71	OMwB_Column	1	OMwB_Column	clst	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
72	OMwB_Column	1	OMwB_Column	cl	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
73	OMwB_Column	1	OMwB_Column	cl	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
74	OMwB_Column	1	OMwB_Column	clst	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
74	OMwB_Column	2	OMwB_Column	nc1	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
75	OMwB_Column	1	OMwB_Column	clst	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
75	OMwB_Column	2	OMwB_Column	nc1	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
76	OMwB_Column	1	OMwB_Column	clst	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
78	OMwB_Column	1	OMwB_Column	cl	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
78	OMwB_Column	2	OMwB_Column	nc	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
90	OMwB_Column	1	OMwB_Column	clst	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
90	OMwB_Column	2	OMwB_Column	nc1	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
91	OMwB_Column	1	OMwB_Column	cl	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
91	OMwB_Column	2	OMwB_Column	nc1	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
92	OMwB_Column	1	OMwB_Column	cl	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
93	OMwB_Column	1	OMwB_Column	cl	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
93	OMwB_Column	2	OMwB_Column	nc1	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
94	OMwB_Column	1	OMwB_Column	cl	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
95	OMwB_Column	1	OMwB_Column	cl	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
95	OMwB_Column	2	OMwB_Column	nc1	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
95	OMwB_Column	3	OMwB_Column	nc3	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
96	OMwB_Column	1	OMwB_Column	clst	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
96	OMwB_Column	2	OMwB_Column	nc1	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
96	OMwB_Column	3	OMwB_Column	nc2	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
97	OMwB_Column	1	OMwB_Column	clst	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
97	OMwB_Column	2	OMwB_Column	nc1	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
21575115	OMwB_Column	1	OMwB_Column	PK_Orders	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
21575115	OMwB_Column	2	OMwB_Column	CustomerID	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
21575115	OMwB_Column	3	OMwB_Column	CustomersOrders	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
21575115	OMwB_Column	4	OMwB_Column	EmployeeID	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
21575115	OMwB_Column	5	OMwB_Column	EmployeesOrders	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
21575115	OMwB_Column	6	OMwB_Column	OrderDate	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
21575115	OMwB_Column	7	OMwB_Column	ShippedDate	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
21575115	OMwB_Column	8	OMwB_Column	ShippersOrders	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
21575115	OMwB_Column	9	OMwB_Column	ShipPostalCode	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
117575457	OMwB_Column	1	OMwB_Column	PK_Products	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
117575457	OMwB_Column	2	OMwB_Column	CategoriesProducts	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
117575457	OMwB_Column	3	OMwB_Column	CategoryID	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
117575457	OMwB_Column	4	OMwB_Column	ProductName	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
117575457	OMwB_Column	5	OMwB_Column	SupplierID	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
117575457	OMwB_Column	6	OMwB_Column	SuppliersProducts	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
325576198	OMwB_Column	1	OMwB_Column	PK_Order_Details	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
325576198	OMwB_Column	2	OMwB_Column	OrderID	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
325576198	OMwB_Column	3	OMwB_Column	OrdersOrder_Details	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
325576198	OMwB_Column	4	OMwB_Column	ProductID	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
325576198	OMwB_Column	5	OMwB_Column	ProductsOrder_Details	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
853578079	OMwB_Column	0	OMwB_Column		OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
853578079	OMwB_Column	2	OMwB_Column	PK_CustomerCustomerDemo	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
869578136	OMwB_Column	0	OMwB_Column		OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
869578136	OMwB_Column	2	OMwB_Column	PK_CustomerDemographics	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
885578193	OMwB_Column	0	OMwB_Column		OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
885578193	OMwB_Column	2	OMwB_Column	PK_Region	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
901578250	OMwB_Column	0	OMwB_Column		OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
901578250	OMwB_Column	2	OMwB_Column	PK_Territories	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
917578307	OMwB_Column	0	OMwB_Column		OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
917578307	OMwB_Column	2	OMwB_Column	PK_EmployeeTerritories	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
1109578991	OMwB_Column	1	OMwB_Column	queue_clustered_index	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
1109578991	OMwB_Column	2	OMwB_Column	queue_secondary_index	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
1141579105	OMwB_Column	1	OMwB_Column	queue_clustered_index	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
1141579105	OMwB_Column	2	OMwB_Column	queue_secondary_index	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
1173579219	OMwB_Column	1	OMwB_Column	queue_clustered_index	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
1173579219	OMwB_Column	2	OMwB_Column	queue_secondary_index	OMwB_Column	1	OMwB_Column	0	OMwB_Column	OMwB_Row
1977058079	OMwB_Column	1	OMwB_Column	PK_Employees	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
1977058079	OMwB_Column	2	OMwB_Column	LastName	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
1977058079	OMwB_Column	3	OMwB_Column	PostalCode	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
2041058307	OMwB_Column	1	OMwB_Column	PK_Categories	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
2041058307	OMwB_Column	2	OMwB_Column	CategoryName	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
2073058421	OMwB_Column	1	OMwB_Column	PK_Customers	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
2073058421	OMwB_Column	2	OMwB_Column	City	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
2073058421	OMwB_Column	3	OMwB_Column	CompanyName	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
2073058421	OMwB_Column	4	OMwB_Column	PostalCode	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
2073058421	OMwB_Column	5	OMwB_Column	Region	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
2105058535	OMwB_Column	1	OMwB_Column	PK_Shippers	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
2137058649	OMwB_Column	1	OMwB_Column	PK_Suppliers	OMwB_Column	1	OMwB_Column	1	OMwB_Column	OMwB_Row
2137058649	OMwB_Column	2	OMwB_Column	CompanyName	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
2137058649	OMwB_Column	3	OMwB_Column	PostalCode	OMwB_Column	0	OMwB_Column	0	OMwB_Column	OMwB_Row
