741577680	OMwB_Column	0	OMwB_Column	comment	OMwB_Column	table about category and picture	OMwB_Column	OMwB_Row
2041058307	OMwB_Column	0	OMwB_Column	comment	OMwB_Column	table about category and picture	OMwB_Column	OMwB_Row
2041058307	OMwB_Column	1	OMwB_Column	comment	OMwB_Column	column about category id	OMwB_Column	OMwB_Row
2041058307	OMwB_Column	2	OMwB_Column	comment	OMwB_Column	column about category name	OMwB_Column	OMwB_Row
